player_id,season_vaep_total,avg_vaep_per_game,total_actions,num_games,vaep_per90
3322,27.803434567,0.7316693307105263,3000,38,0.7316693307105263
3323,16.335665565,0.4298859359210526,2092,38,0.4298859359210526
3324,18.035142703,0.5152897915142858,1791,35,0.5152897915142858
3325,26.97391318,0.7706832337142857,4160,35,0.7706832337142857
3326,3.272946822,0.25176514015384616,436,13,0.25176514015384616
3327,10.421200216,0.34737334053333335,1344,30,0.34737334053333335
3330,7.3739672,0.2836141230769231,1208,26,0.2836141230769231
3334,26.77281649,1.0709126596,4367,25,1.0709126596
3335,25.46998101,0.9096421789285715,4045,28,0.9096421789285715
3337,9.42205031,0.7851708591666666,1531,12,0.7851708591666666
3338,23.416717802,0.7317724313125,3704,32,0.7317724313125
3339,17.57831623,0.7031326492,2781,25,0.7031326492
3340,8.53109109,0.6562377761538462,1443,13,0.6562377761538462
3341,34.57036884,0.9097465484210526,5400,38,0.9097465484210526
3343,1.0366326005,0.17277210008333332,167,6,0.17277210008333332
3344,11.812829135,0.6948723020588234,1740,17,0.6948723020588234
3345,20.09563058,0.8737230686956522,3135,23,0.8737230686956522
3346,35.13507689,0.9008994074358975,5861,39,0.9008994074358975
3347,24.88227503,0.8294091676666666,3873,30,0.8294091676666666
3348,8.33384673,0.4902262782352941,1106,17,0.4902262782352941
3349,0.35814294,0.35814294,56,1,0.35814294
3350,36.47891385,1.0133031625,5451,36,1.0133031625
3351,13.779413753,0.5991049457826086,2107,23,0.5991049457826086
3353,31.120509734,0.8189607824736842,4929,38,0.8189607824736842
3355,10.898207878,0.9907461707272727,1766,11,0.9907461707272727
3358,11.703567793,0.36573649353125,1725,32,0.36573649353125
3359,41.61869673,1.04046741825,5423,40,1.04046741825
3360,13.5522033544,0.4106728289212121,1771,33,0.4106728289212121
3361,25.81444545,0.8327240467741935,3684,31,0.8327240467741935
3372,1.397200504,0.4657335013333333,213,3,0.4657335013333333
3384,24.320088769999998,0.7369723869696969,3779,33,0.7369723869696969
3394,0.86868306,0.17373661199999998,122,5,0.17373661199999998
3397,12.75207853,0.42506928433333335,1858,30,0.42506928433333335
3398,3.26080803,0.29643709363636367,536,11,0.29643709363636367
3399,2.806274,0.31180822222222226,425,9,0.31180822222222226
3407,13.13291465,0.5051121019230769,2180,26,0.5051121019230769
3408,9.820190555,0.5168521344736842,1559,19,0.5168521344736842
3409,14.01521094,0.5390465746153846,2281,26,0.5390465746153846
3413,14.358759521,0.552259981576923,2354,26,0.552259981576923
3414,16.823082306,0.5607694102,2743,30,0.5607694102
3416,15.83289841,0.7196772004545454,2566,22,0.7196772004545454
3420,16.798052612,0.49406037094117644,2341,34,0.49406037094117644
3421,12.957750175,0.6170357226190476,1948,21,0.6170357226190476
3423,15.85836742,0.4664225711764706,2260,34,0.4664225711764706
3424,2.135354491,0.1334596556875,204,16,0.1334596556875
3425,7.45185562,0.5322754014285714,1044,14,0.5322754014285714
3428,6.93122436,0.3013575808695652,1106,23,0.3013575808695652
3429,18.19488065,0.387125120212766,2766,47,0.387125120212766
3431,26.571433250000002,0.7380953680555556,4288,36,0.7380953680555556
3433,21.50558413,0.6144452608571428,3424,35,0.6144452608571428
3434,17.987334624,0.8176061192727272,2839,22,0.8176061192727272
3436,10.516410312,0.5007814434285714,1683,21,0.5007814434285714
3441,22.630980655,0.6656170780882352,3716,34,0.6656170780882352
3443,34.65588984,0.88861256,5224,39,0.88861256
3445,1.49844133,0.749220665,234,2,0.749220665
3447,11.96280346,0.5696573076190476,1907,21,0.5696573076190476
3448,1.60751539,0.5358384633333334,263,3,0.5358384633333334
3450,16.98375008,0.5661250026666667,1674,30,0.5661250026666667
3451,18.09123246,0.6030410820000001,2315,30,0.6030410820000001
3458,7.7238465099999996,0.32182693791666667,1145,24,0.32182693791666667
3460,10.408017446,0.6122363203529412,1591,17,0.6122363203529412
3463,27.01041905,0.7717262585714285,4346,35,0.7717262585714285
3464,13.54526283,0.5889244708695652,2090,23,0.5889244708695652
3465,7.002435386,0.46682902573333335,1139,15,0.46682902573333335
3466,11.454411971,0.4090861418214286,1776,28,0.4090861418214286
3468,10.354668629999999,0.5177334315,1588,20,0.5177334315
3470,24.750016496,0.7071433284571429,3803,35,0.7071433284571429
3474,15.914696222,0.6121037008461538,2288,26,0.6121037008461538
3475,17.30627167,0.6922508668,2356,25,0.6922508668
3476,43.347365426,0.942334031,6751,46,0.942334031
3484,29.958427490000002,0.8811302202941177,4082,34,0.8811302202941177
3486,0.75657829,0.25219276333333335,127,3,0.25219276333333335
3488,0.30390447,0.30390447,48,1,0.30390447
3496,14.463448638,0.4821149546,2317,30,0.4821149546
3503,17.10558096,0.5031053223529413,2243,34,0.5031053223529413
3509,0.28185162,0.28185162,45,1,0.28185162
3510,6.997446259,0.41161448582352944,1101,17,0.41161448582352944
3519,3.07590579,0.30759057900000003,444,10,0.30759057900000003
3523,15.75599777,0.6564999070833334,2542,24,0.6564999070833334
3526,12.732535890000001,0.8488357260000001,2102,15,0.8488357260000001
3529,24.64776167,0.7702425521875,3996,32,0.7702425521875
3531,9.117372093,0.75978100775,1513,12,0.75978100775
3534,22.95145301,0.7650484336666667,3535,30,0.7650484336666667
3535,9.45069815,0.590668634375,1466,16,0.590668634375
3538,7.555046416,0.359764115047619,1218,21,0.359764115047619
3539,3.749354164,0.26781101171428573,568,14,0.26781101171428573
3541,0.8276513400000001,0.41382567000000003,127,2,0.41382567000000003
3542,27.477349359999998,0.808157334117647,4198,34,0.808157334117647
3543,27.734320365,0.7703977879166666,4397,36,0.7703977879166666
3548,2.16763789,0.24084865444444445,280,9,0.24084865444444445
3551,2.1327391,0.42654782,300,5,0.42654782
3554,8.00608419,0.28593157821428566,1158,28,0.28593157821428566
3557,0.92028588,0.46014294,140,2,0.46014294
3560,24.22065737,0.8650234775000001,3892,28,0.8650234775000001
3562,0.5946990400000001,0.29734952000000003,97,2,0.29734952000000003
3563,32.74391608,0.9630563552941176,4750,34,0.9630563552941176
3566,6.97490022,0.6340818381818182,1165,11,0.6340818381818182
3568,15.21711511,0.6916870504545455,2385,22,0.6916870504545455
3570,1.742208,0.871104,268,2,0.871104
3571,20.86384897,0.5961099705714286,3088,35,0.5961099705714286
3572,15.748413916,0.4772246641212121,2443,33,0.4772246641212121
3573,15.01068497,0.7147945223809524,2418,21,0.7147945223809524
3576,7.655158812,0.2551719604,985,30,0.2551719604
3577,17.08656796,0.4746268877777778,2107,36,0.4746268877777778
3582,6.61285773,0.3480451436842105,974,19,0.3480451436842105
3595,10.831291535,0.45130381395833336,1715,24,0.45130381395833336
3599,0.410348291,0.10258707275,56,4,0.10258707275
3604,1.038557948,0.1038557948,143,10,0.1038557948
3605,15.7635283,0.4378757861111111,2163,36,0.4378757861111111
3642,10.00687054,0.62542940875,1545,16,0.62542940875
3644,8.25690952,0.7506281381818183,1332,11,0.7506281381818183
3645,17.07942414,0.6569009284615385,2403,26,0.6569009284615385
3650,14.14094456,0.47136481866666663,2320,30,0.47136481866666663
3657,3.8569120643,0.24105700401875,522,16,0.24105700401875
3662,1.12977878,0.3765929266666667,134,3,0.3765929266666667
3663,1.83470913,0.4586772825,245,4,0.4586772825
3667,14.02368805,0.8249228264705882,2261,17,0.8249228264705882
3671,21.45997794,0.7664277835714286,3470,28,0.7664277835714286
3672,0.07002403,0.07002403,11,1,0.07002403
3674,7.15341269,0.3974118161111111,962,18,0.3974118161111111
3676,36.14208096,1.0039466933333334,5649,36,1.0039466933333334
3677,1.92678719,0.3211311983333333,312,6,0.3211311983333333
3678,15.8824466,0.635297864,2307,25,0.635297864
3680,16.24567052,0.5240538877419355,2658,31,0.5240538877419355
3681,0.976050413,0.08873185572727273,139,11,0.08873185572727273
3682,31.40762577,0.6827744732608696,3736,46,0.6827744732608696
3685,6.072585814,0.3572109302352941,824,17,0.3572109302352941
3692,17.000864704,0.5000254324705883,2764,34,0.5000254324705883
3695,20.78245905,0.6297714863636363,3439,33,0.6297714863636363
3704,7.602252919,0.38011264595,1250,20,0.38011264595
3705,15.944074905,0.5497956863793104,2426,29,0.5497956863793104
3708,2.795780878,0.21506006753846155,411,13,0.21506006753846155
3710,6.680066351,0.23034711555172413,717,29,0.23034711555172413
3714,15.64368165,0.4469623328571428,1293,35,0.4469623328571428
3719,10.72885369,0.3155545202941176,1661,34,0.3155545202941176
3725,0.90518214,0.30172738,145,3,0.30172738
3735,5.77951592,0.577951592,923,10,0.577951592
3736,2.800538419,0.2545944017272727,440,11,0.2545944017272727
3750,10.66598947,0.5925549705555555,1741,18,0.5925549705555555
3779,1.741052096,0.15827746327272726,249,11,0.15827746327272726
3785,3.57175834,0.357175834,478,10,0.357175834
3788,20.59992764,0.8239971056000001,3480,25,0.8239971056000001
3791,12.53784086,0.8358560573333332,1934,15,0.8358560573333332
3795,11.61554324,0.7259714525,1843,16,0.7259714525
3797,19.00012662,0.633337554,3091,30,0.633337554
3798,6.242411518,0.44588653699999997,985,14,0.44588653699999997
3802,33.67893493,0.9102414845945945,4644,37,0.9102414845945945
3803,23.19962531,0.6105164555263157,3760,38,0.6105164555263157
3806,8.499075862,0.6070768472857143,1348,14,0.6070768472857143
3813,1.86344017,0.4658600425,240,4,0.4658600425
3816,8.558870596,0.25935971503030303,1213,33,0.25935971503030303
3821,8.96821182,0.5275418717647059,1136,17,0.5275418717647059
3822,11.7482107,0.5340095772727272,1510,22,0.5340095772727272
3823,0.40122956,0.40122956,69,1,0.40122956
3827,29.95463923,0.881018800882353,4707,34,0.881018800882353
3828,16.8424971,0.842124855,2684,20,0.842124855
3840,25.087783282,0.6780481968108109,3249,37,0.6780481968108109
3843,10.33719531,0.6080703123529412,1416,17,0.6080703123529412
3856,3.862975765,0.38629757649999996,628,10,0.38629757649999996
3866,9.02958395,0.4514791975,1497,20,0.4514791975
3874,15.38985797,0.4397102277142857,1784,35,0.4397102277142857
3875,4.52491835,0.2262459175,587,20,0.2262459175
3885,5.956713150000001,0.45820870384615386,977,13,0.45820870384615386
3915,10.2136011,0.34045337,1414,30,0.34045337
3916,17.73947855,0.709579142,2809,25,0.709579142
3919,1.3060626599999998,0.43535421999999996,213,3,0.43535421999999996
3920,10.24291697,0.48775795095238095,1711,21,0.48775795095238095
3928,12.136887856,0.638783571368421,1946,19,0.638783571368421
3934,12.20059163,0.40668638766666665,1733,30,0.40668638766666665
3937,5.2050510889999995,0.3061794758235294,568,17,0.3061794758235294
3963,12.32092381,0.3520263945714286,1901,35,0.3520263945714286
3970,16.37212296,0.7441874072727273,2669,22,0.7441874072727273
3974,22.10308477,0.6697904475757576,3522,33,0.6697904475757576
3994,4.94603259,0.5495591766666666,656,9,0.5495591766666666
4003,4.289160799999999,0.5361450999999999,715,8,0.5361450999999999
4009,7.00024152,0.3684337642105263,1137,19,0.3684337642105263
4013,19.75984798,0.637414450967742,3342,31,0.637414450967742
4014,7.31474341,0.6095619508333333,1003,12,0.6095619508333333
4015,20.49576983,0.6028167597058823,2821,34,0.6028167597058823
4048,7.15450189,0.37655273105263154,979,19,0.37655273105263154
4065,10.26672095,0.6039247617647059,1679,17,0.6039247617647059
4086,8.01649091,0.5726064935714286,1316,14,0.5726064935714286
4094,19.822671263,0.61945847696875,3182,32,0.61945847696875
4113,2.8134873,0.56269746,411,5,0.56269746
4131,10.118606963,0.3066244534242424,1242,33,0.3066244534242424
4180,6.610713673,0.5085164363846154,1057,13,0.5085164363846154
4232,4.69985142,0.5874814275,727,8,0.5874814275
4238,16.07146394,0.5739808550000001,2543,28,0.5739808550000001
4255,2.329974332,0.166426738,312,14,0.166426738
4256,4.211734359,0.28078229060000004,595,15,0.28078229060000004
4272,19.32240189,0.6233032867741934,3160,31,0.6233032867741934
4278,22.292447644,0.6024985849729729,3328,37,0.6024985849729729
4303,26.98124251,0.7292227705405405,4344,37,0.7292227705405405
4319,1.73717971,0.4342949275,218,4,0.4342949275
4326,4.03915084,0.4487945377777777,648,9,0.4487945377777777
4329,1.61560256,0.5385341866666666,271,3,0.5385341866666666
4332,12.237213871,0.4532301433703704,2062,27,0.4532301433703704
4338,8.46539621,0.4455471689473684,1000,19,0.4455471689473684
4343,1.56090521,0.156090521,229,10,0.156090521
4348,3.51216485,0.2701665269230769,569,13,0.2701665269230769
4350,4.49867807,0.40897073363636366,643,11,0.40897073363636366
4355,6.575220083,0.5977472802727273,1055,11,0.5977472802727273
4358,8.98588466,0.5285814505882352,1365,17,0.5285814505882352
4360,19.67689269,0.5787321379411764,3082,34,0.5787321379411764
4361,13.41308711,0.5831777004347826,2217,23,0.5831777004347826
4362,5.616456819,0.4320351399230769,859,13,0.4320351399230769
4363,12.039814002,0.48159256008,1931,25,0.48159256008
4365,9.59104857,0.5328360316666667,1574,18,0.5328360316666667
4366,3.264376777,0.46633953957142854,521,7,0.46633953957142854
4371,14.698554394,0.6124397664166666,2396,24,0.6124397664166666
4375,11.36942877,0.49432299,1663,23,0.49432299
4379,22.5815818,0.981807904347826,3416,23,0.981807904347826
4424,27.49756561,0.7638212669444444,4573,36,0.7638212669444444
4440,3.011874182,0.188242136375,379,16,0.188242136375
4452,16.73270606,0.7605775481818182,2452,22,0.7605775481818182
4476,3.54885923,0.44360740375,533,8,0.44360740375
4488,26.691982890000002,0.7414439691666668,4190,36,0.7414439691666668
4498,18.570111826,0.5158364396111111,2493,36,0.5158364396111111
4501,27.99997802,0.999999215,4357,28,0.999999215
4509,6.53442593,0.7260473255555556,1063,9,0.7260473255555556
4511,10.73136881,0.4665812526086956,1738,23,0.4665812526086956
4513,9.12118738,0.3145237027586207,1206,29,0.3145237027586207
4593,5.608589308,0.22434357232,896,25,0.22434357232
4683,6.23160138,0.4793539523076923,823,13,0.4793539523076923
4780,8.5821314,0.6130093857142856,1365,14,0.6130093857142856
4786,15.800643535,0.6320257414,2558,25,0.6320257414
4789,1.40984108,0.281968216,213,5,0.281968216
4792,5.096348754,0.4633044321818182,827,11,0.4633044321818182
4805,21.85382628,0.7535802165517241,3644,29,0.7535802165517241
4814,0.13897084,0.13897084,25,1,0.13897084
4879,3.55112877,0.355112877,539,10,0.355112877
4892,22.47476787,0.6610225844117648,3729,34,0.6610225844117648
4908,12.54006134,0.78375383375,2027,16,0.78375383375
4911,12.4487343137,0.5186972630708333,2010,24,0.5186972630708333
4936,7.19419168,0.6540174254545454,1124,11,0.6540174254545454
4969,12.23423646,0.5097598525,1836,24,0.5097598525
5147,2.831224417,0.2022303155,367,14,0.2022303155
5167,15.024336804999999,0.4418922589705882,1374,34,0.4418922589705882
5195,8.54203671,0.37139290043478257,1295,23,0.37139290043478257
5268,8.845338252,0.28533349199999997,1068,31,0.28533349199999997
5281,15.374726931,0.5301629976206896,2450,29,0.5301629976206896
5290,8.012322244,0.50077014025,1283,16,0.50077014025
5295,0.52391845,0.17463948333333335,70,3,0.17463948333333335
5327,1.2123404,0.6061702,185,2,0.6061702
5383,8.50168353,0.7084736275,1300,12,0.7084736275
5400,24.19971769,0.6368346760526316,3077,38,0.6368346760526316
5472,19.68869966,0.5469083238888889,3319,36,0.5469083238888889
5481,7.26996816,0.3304530981818182,922,22,0.3304530981818182
5542,21.96299707,0.6863436584375,3664,32,0.6863436584375
5653,5.987640939,0.4276886385,942,14,0.4276886385
5677,5.8448315730000004,0.3247128651666667,967,18,0.3247128651666667
5791,3.849802687,0.2406126679375,561,16,0.2406126679375
5907,1.14039745,0.570198725,187,2,0.570198725
5911,6.57558656,0.31312316952380953,891,21,0.31312316952380953
6165,9.35455979,0.2923299934375,1109,32,0.2923299934375
6210,16.374648368,0.5282144634838709,2400,31,0.5282144634838709
6281,17.15656302,0.571885434,2772,30,0.571885434
6292,0.943535354,0.15725589233333334,138,6,0.15725589233333334
6363,0.34361196,0.34361196,55,1,0.34361196
6365,10.780124958,0.5390062479,1602,20,0.5390062479
6370,14.15067531,0.42880834272727275,2033,33,0.42880834272727275
6509,1.00590744,0.33530248,131,3,0.33530248
6513,9.24622746,0.4866435505263158,1439,19,0.4866435505263158
6577,2.3266526499999998,0.46533052999999996,309,5,0.46533052999999996
6684,2.02175888,0.40435177600000005,260,5,0.40435177600000005
6914,2.91036969,0.32337441,422,9,0.32337441
6925,0.039576564,0.039576564,6,1,0.039576564
6950,0.13005066,0.13005066,18,1,0.13005066
7302,11.65973336,0.582986668,1791,20,0.582986668
7585,16.16254736,0.5387515786666667,2498,30,0.5387515786666667
7623,16.77460834,0.4659613427777778,2033,36,0.4659613427777778
7847,17.524524,0.40754706976744187,2444,43,0.40754706976744187
7848,1.65391324,0.330782648,243,5,0.330782648
7849,7.07087676,0.353543838,955,20,0.353543838
7850,4.15777104,0.831554208,681,5,0.831554208
7853,18.69371338,0.566476163030303,2955,33,0.566476163030303
7855,28.70530584,0.8970408075,4599,32,0.8970408075
7856,3.22656673,0.5377611216666667,520,6,0.5377611216666667
7857,11.48308476,0.574154238,1847,20,0.574154238
7858,14.32874823,0.7164374115000001,2337,20,0.7164374115000001
7860,11.43837409,0.5446844804761904,1894,21,0.5446844804761904
7864,5.995525856,0.374720366,970,16,0.374720366
7868,16.001950786000002,0.4571985938857143,2322,35,0.4571985938857143
7869,0.85023823,0.28341274333333333,136,3,0.28341274333333333
7870,24.44092987,0.8427906851724138,3536,29,0.8427906851724138
7871,0.86905742,0.43452871,137,2,0.43452871
7873,13.409230454,0.5830100197391304,2103,23,0.5830100197391304
7879,7.189557725,0.35947788625,1000,20,0.35947788625
7882,15.24799173,0.41210788459459463,2078,37,0.41210788459459463
7885,28.92156158,0.8033767105555555,4247,36,0.8033767105555555
7887,21.208677014,0.6627711566875,3516,32,0.6627711566875
7888,2.79618486,0.46603080999999996,449,6,0.46603080999999996
7891,1.1940606200000001,0.5970303100000001,194,2,0.5970303100000001
7892,7.15342693,0.715342693,1142,10,0.715342693
7898,1.93941481,0.6464716033333333,323,3,0.6464716033333333
7899,25.35412036,0.7457094223529411,4199,34,0.7457094223529411
7904,13.76022667,0.44387827967741933,1751,31,0.44387827967741933
7905,22.85723293,0.5079385095555555,2305,45,0.5079385095555555
7906,21.08734935,0.7531196196428571,2832,28,0.7531196196428571
7907,5.175692648,0.28753848044444447,660,18,0.28753848044444447
7908,5.400122236,0.20000452725925924,656,27,0.20000452725925924
7910,13.89279299,0.3087287331111111,2164,45,0.3087287331111111
7914,18.066430451,0.56457595159375,2734,32,0.56457595159375
7915,8.72442375,0.58162825,1401,15,0.58162825
7918,17.11436852,0.6845747408,2796,25,0.6845747408
7919,17.0947203,0.5698240099999999,2769,30,0.5698240099999999
7920,16.72341256,0.6968088566666667,2745,24,0.6968088566666667
7922,19.52088879,0.5915420845454545,3055,33,0.5915420845454545
7926,8.572607205,0.3429042882,1061,25,0.3429042882
7928,1.3702114,0.6851057,220,2,0.6851057
7929,16.61243797,0.7222799117391304,2613,23,0.7222799117391304
7932,14.63352627,0.5419824544444445,2353,27,0.5419824544444445
7934,21.634846789,0.5547396612564103,2908,39,0.5547396612564103
7936,39.372358837,0.984308970925,5825,40,0.984308970925
7938,28.01674694,0.9037660303225806,4203,31,0.9037660303225806
7939,27.662751784,0.8136103465882353,4135,34,0.8136103465882353
7941,8.867922418000001,0.286062013483871,1158,31,0.286062013483871
7944,23.75986094,0.6788531697142857,3384,35,0.6788531697142857
7945,7.977764954,0.2750953432413793,1071,29,0.2750953432413793
7949,14.93900201,0.4037568110810811,2107,37,0.4037568110810811
7954,0.75490123,0.75490123,129,1,0.75490123
7957,3.28835858,0.4110448225,528,8,0.4110448225
7958,5.70905426,0.38060361733333337,920,15,0.38060361733333337
7960,2.5171508400000002,0.6292877100000001,428,4,0.6292877100000001
7961,4.085001171,0.3713637428181818,654,11,0.3713637428181818
7964,32.1318108,0.9736912363636363,5277,33,0.9736912363636363
7965,28.23697643,0.7843604563888888,4591,36,0.7843604563888888
7967,20.25462711,0.675154237,3193,30,0.675154237
7970,4.302249982,0.268890623875,582,16,0.268890623875
7972,27.46540317,0.7227737676315789,3153,38,0.7227737676315789
7974,5.9578829,0.37236768125,885,16,0.37236768125
7978,10.388173209,0.51940866045,1672,20,0.51940866045
7979,0.2998989,0.2998989,51,1,0.2998989
7980,2.99591782,0.9986392733333332,501,3,0.9986392733333332
7982,7.880967956,0.5253978637333333,1210,15,0.5253978637333333
7986,9.163416587,0.4822850835263158,1467,19,0.4822850835263158
7988,20.7115109115,0.6276215427727273,3275,33,0.6276215427727273
7989,14.924856921,0.5330306043214286,2392,28,0.5330306043214286
8004,12.5981176,0.5726417090909091,1945,22,0.5726417090909091
8005,7.361360443,0.5258114602142857,1119,14,0.5258114602142857
8013,20.4153519574,0.6004515281588235,3028,34,0.6004515281588235
8017,1.0574638600000001,0.26436596500000004,162,4,0.26436596500000004
8025,0.055816102,0.027908051,8,2,0.027908051
8032,25.46524532,0.7716741006060607,3715,33,0.7716741006060607
8034,2.5289352000000003,0.8429784000000001,421,3,0.8429784000000001
8049,1.221755258,0.17453646542857143,183,7,0.17453646542857143
8066,1.11419825,0.2785495625,155,4,0.2785495625
8086,24.33902055,0.6760839041666666,3994,36,0.6760839041666666
8094,15.09716078,0.4313474508571428,2163,35,0.4313474508571428
8096,0.19441772,0.19441772,31,1,0.19441772
8116,15.732854058,0.5075114212258064,2225,31,0.5075114212258064
8125,22.59466138,0.5945963521052632,3639,38,0.5945963521052632
8126,10.36841719,0.648026074375,1647,16,0.648026074375
8135,8.08300673,0.7348187936363636,1252,11,0.7348187936363636
8136,14.139340390000001,0.6426972904545455,2296,22,0.6426972904545455
8140,5.254082596,0.35027217306666664,763,15,0.35027217306666664
8142,3.763400318,0.3763400318,586,10,0.3763400318
8143,15.346852065,0.5115617355000001,2557,30,0.5115617355000001
8144,13.906407035,0.4635469011666667,1995,30,0.4635469011666667
8148,25.33103626,0.6846226016216217,3296,37,0.6846226016216217
8186,8.675658677,0.5103328633529411,1353,17,0.5103328633529411
8192,24.050427644,0.5865957961951219,3822,41,0.5865957961951219
8200,24.865884206,0.8021252969677419,4057,31,0.8021252969677419
8213,2.075830305,0.41516606100000003,223,5,0.41516606100000003
8221,12.33403322,0.6491596431578948,1992,19,0.6491596431578948
8239,12.634440164,0.5742927347272727,2059,22,0.5742927347272727
8240,9.42620055,0.589137534375,1474,16,0.589137534375
