,,,,,jersey_number,nation,pos,age,min,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,game_id
,,,,,,,,,,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
league,season,game,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,1718,2017-10-14 Guingamp-Rennes,Rennes,Morgan Amalfitano,18,FRA,CM,32-208,90,0,0,0,0,0,0,0,0,54,1,1,0,0.0,0.0,0.1,3,0,41,48,85.4,3,22,2,3,2,4e5d59ae
FRA-Ligue 1,1718,2017-10-14 Guingamp-Rennes,Rennes,Ndombe Mubele,9,COD,"FW,LM",23-180,90,0,0,0,0,1,0,0,0,23,1,0,1,0.0,0.0,0.0,4,0,14,15,93.3,0,17,1,3,2,4e5d59ae
FRA-Ligue 1,1718,2017-10-14 Guingamp-Rennes,Rennes,Nicolas Janvier,35,FRA,CM,19-064,11,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,0,0,6,7,85.7,1,8,0,1,1,4e5d59ae
FRA-Ligue 1,1718,2017-10-14 Guingamp-Rennes,Rennes,Tomáš Koubek,40,CZE,GK,25-049,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,1,0,13,36,36.1,0,8,0,0,0,4e5d59ae
FRA-Ligue 1,1718,2017-10-14 Guingamp-Rennes,Rennes,Wahbi Khazri,8,TUN,FW,26-248,65,0,0,0,0,2,0,1,1,43,0,0,1,0.1,0.1,0.0,2,0,27,34,79.4,1,28,1,2,2,4e5d59ae
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Lille,Anwar El Ghazi,7,NED,RW,22-164,90,0,1,0,0,2,1,0,0,54,0,0,1,0.1,0.1,0.9,5,1,38,44,86.4,4,19,4,1,0,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Lille,Edgar Ié,15,GNB,CB,23-166,90,0,0,0,0,0,0,0,0,100,1,2,2,0.0,0.0,0.0,1,0,78,91,85.7,3,51,1,3,3,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Lille,Ezequiel Ponce,9,ARG,"FW,AM",20-199,22,0,0,0,0,1,0,0,0,6,0,1,0,0.1,0.1,0.0,0,0,4,4,100.0,1,3,0,0,0,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Lille,Fodé Ballo-Touré,25,SEN,LB,20-284,90,0,0,0,0,0,0,0,0,64,0,0,0,0.0,0.0,0.0,2,0,56,61,91.8,3,31,3,0,0,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Lille,Ibrahim Amadou,6,FRA,DM,24-191,89,0,0,0,0,1,0,0,1,96,2,0,2,0.0,0.0,0.0,2,0,77,85,90.6,8,47,0,0,0,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Lille,Júnior Alonso,3,PAR,CB,24-247,90,0,0,0,0,0,0,0,0,105,1,3,0,0.0,0.0,0.0,0,0,85,95,89.5,7,65,1,0,0,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Lille,Luiz Araújo,11,BRA,LW,21-134,90,1,0,0,0,3,2,0,0,39,0,0,0,0.6,0.6,0.0,5,1,26,32,81.3,3,30,3,5,5,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Lille,Mike Maignan,16,FRA,GK,22-103,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,33,37,89.2,0,13,0,2,1,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Lille,Nicolas Pépé,19,CIV,"FW,AM",22-138,90,0,1,0,0,3,0,1,0,51,0,0,0,0.3,0.3,0.1,3,1,32,40,80.0,2,27,2,3,2,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Lille,Thiago Maia,20,BRA,DM,20-205,8,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,0,0,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Lille,Thiago Mendes,23,BRA,DM,25-213,82,1,0,0,0,2,2,0,0,87,0,0,0,0.1,0.1,0.1,4,1,73,83,88.0,11,42,2,1,1,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Lille,Yassine Benzia,10,ALG,AM,23-036,68,0,0,0,0,3,1,0,0,50,1,0,1,0.1,0.1,0.0,4,0,33,42,78.6,11,33,0,3,2,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Lille,Yves Bissouma,21,MLI,RB,21-045,90,0,0,0,0,1,0,0,0,105,6,1,0,0.0,0.0,0.0,2,0,75,94,79.8,8,46,4,5,4,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Troyes,Adama Niane,26,MLI,FW,24-120,90,1,0,1,1,3,0,0,0,48,2,0,0,0.9,0.1,0.1,5,1,18,29,62.1,0,35,0,0,0,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Troyes,Alois Confais,27,FRA,"CM,RW",21-037,27,0,0,0,0,0,0,0,0,5,0,1,0,0.0,0.0,0.0,1,0,3,4,75.0,0,4,0,0,0,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Troyes,Bryan Pelé,28,FRA,RW,25-203,63,0,0,0,0,0,0,0,0,25,0,2,0,0.0,0.0,0.0,3,1,11,20,55.0,2,16,2,0,0,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Troyes,Chaouki Ben Saada,18,TUN,LM,33-105,8,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,1,1,5,6,83.3,1,6,2,1,1,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Troyes,Charles Traore,23,MLI,LB,25-286,90,0,0,0,0,2,0,1,0,42,5,3,0,0.0,0.0,0.0,0,0,23,31,74.2,0,14,0,0,0,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Troyes,Christophe Hérelle,22,MTQ,CB,25-053,90,0,0,0,0,0,0,0,0,36,2,4,0,0.0,0.0,0.0,2,0,18,22,81.8,3,14,0,0,0,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Troyes,François Bellugou,14,FRA,DM,30-172,90,0,0,0,0,0,0,0,0,33,2,0,1,0.0,0.0,0.0,0,0,20,26,76.9,3,17,1,1,1,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Troyes,Jérémy Cordoval,2,GLP,RB,27-275,90,0,1,0,0,0,0,0,0,31,0,1,0,0.0,0.0,0.4,1,1,23,29,79.3,3,13,1,1,1,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Troyes,Mamadou Samassa,30,MLI,GK,27-240,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,11,36,30.6,0,10,0,0,0,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Troyes,Oswaldo Vizcarrondo,4,VEN,CB,33-136,90,0,0,0,0,1,0,0,0,23,2,0,1,0.1,0.1,0.0,0,0,12,16,75.0,1,12,0,0,0,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Troyes,Samuel Grandsir,29,FRA,RM,21-061,15,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,4,0,1,0,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Troyes,Saîf-Eddine Khaoui,13,TUN,AM,22-170,75,0,0,0,0,2,0,0,0,25,0,2,0,0.1,0.1,0.1,3,0,15,21,71.4,2,15,0,1,1,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Troyes,Stéphane Darbion,8,FRA,"LW,LM",33-206,82,1,0,0,0,1,1,0,0,30,0,2,1,0.4,0.4,0.0,3,0,14,20,70.0,2,22,0,1,0,2e839d39
FRA-Ligue 1,1718,2017-10-14 Lille-Troyes,Troyes,Tristan Dingomé,19,CMR,"DM,CM",26-239,90,0,0,0,0,1,0,1,0,44,4,1,1,0.0,0.0,0.0,1,0,19,31,61.3,2,22,1,0,0,2e839d39
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Metz,Brian Fernández,10,ARG,FW,23-018,20,0,0,0,0,1,0,0,0,6,0,0,0,0.1,0.1,0.0,1,0,4,4,100.0,0,1,1,0,0,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Metz,Cafú,26,POR,CM,24-230,90,0,0,0,0,0,0,0,0,25,1,2,0,0.0,0.0,0.0,2,0,13,17,76.5,2,12,0,0,0,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Metz,Chris Philipps,23,LUX,CM,23-220,24,0,0,0,0,0,0,0,0,15,1,0,0,0.0,0.0,0.0,0,0,8,13,61.5,1,5,0,0,0,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Metz,Eiji Kawashima,16,JPN,GK,34-208,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,6,27,22.2,0,7,0,0,0,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Metz,Emmanuel Rivière,29,FRA,FW,27-225,70,0,0,0,0,1,0,0,0,18,2,0,0,0.0,0.0,0.1,3,0,8,11,72.7,2,16,0,0,0,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Metz,Fallou Diagne,3,SEN,CB,28-061,90,1,0,0,0,1,1,1,0,35,2,1,2,0.1,0.1,0.0,0,0,13,19,68.4,0,6,0,1,1,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Metz,Gerónimo Poblete,5,ARG,CM,24-285,90,0,0,0,0,0,0,0,0,33,4,2,1,0.0,0.0,0.0,1,0,19,23,82.6,4,16,1,1,1,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Metz,Iván Balliu,25,ALB,RB,25-286,90,0,0,0,0,1,0,0,0,42,2,1,2,0.0,0.0,0.0,1,0,21,31,67.7,4,14,2,1,1,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Metz,Lilian Fournier,33,FRA,RW,19-149,15,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,4,0,2,2,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Metz,Mathieu Dossevi,17,TOG,LW,29-244,90,0,1,0,0,3,0,0,0,45,0,2,0,0.1,0.1,0.2,5,1,21,32,65.6,6,33,6,9,5,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Metz,Matthieu Udol,12,FRA,LB,21-208,89,0,0,0,0,1,0,0,0,45,3,0,3,0.0,0.0,0.0,1,0,19,29,65.5,0,20,3,1,1,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Metz,Moussa Niakhate,21,SEN,CB,21-220,90,0,0,0,0,0,0,0,0,30,6,2,1,0.0,0.0,0.0,2,0,9,15,60.0,1,6,0,0,0,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Metz,Nolan Roux,9,FRA,RW,29-227,75,0,0,0,0,1,1,0,0,22,1,1,1,0.0,0.0,0.0,0,0,5,12,41.7,0,10,1,1,0,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Metz,Renaud Cohade,24,FRA,CM,33-015,66,0,0,0,0,1,0,0,0,31,2,0,2,0.0,0.0,0.0,1,0,17,22,77.3,3,11,1,1,0,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Saint-Étienne,Alexander Søderlund,23,NOR,FW,30-072,10,0,1,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.1,2,1,5,6,83.3,2,3,0,0,0,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Saint-Étienne,Assane Dioussé,8,SEN,LM,20-024,63,0,0,0,0,2,1,0,0,51,0,1,2,0.1,0.1,0.0,2,0,33,41,80.5,8,26,1,2,1,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Saint-Étienne,Bryan Dabo,7,BFA,RM,25-238,90,0,0,0,1,1,0,1,0,79,3,0,0,0.9,0.0,0.2,5,0,55,67,82.1,12,43,4,7,5,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Saint-Étienne,Gabriel Silva,11,BRA,LB,26-154,90,0,0,0,0,2,0,0,0,78,1,1,1,0.1,0.1,0.0,3,0,52,65,80.0,4,39,3,0,0,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Saint-Étienne,Habib Maïga,13,CIV,CM,21-286,10,1,0,0,0,1,1,0,0,4,0,0,0,0.1,0.1,0.0,0,0,2,2,100.0,0,2,0,1,1,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Saint-Étienne,Kévin Monnet-Paquet,22,FRA,LW,29-056,27,0,0,0,0,1,0,0,0,17,0,0,0,0.1,0.1,0.1,3,0,11,13,84.6,1,6,1,1,0,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Saint-Étienne,Kévin Théophile-Catherine,2,FRA,CB,27-351,90,0,0,0,0,1,0,0,0,81,0,2,0,0.2,0.2,0.1,2,1,67,76,88.2,17,56,4,5,4,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Saint-Étienne,Lois Diony,9,FRA,FW,24-298,80,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,10,17,58.8,0,13,1,0,0,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Saint-Étienne,Léo Lacroix,4,SUI,CB,25-229,90,0,0,0,0,2,0,0,0,82,1,1,2,0.2,0.2,0.1,0,0,62,68,91.2,6,44,1,0,0,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Saint-Étienne,Romain Hamouma,21,FRA,RW,30-199,90,0,0,0,0,3,0,1,0,55,1,1,1,0.2,0.2,0.5,7,0,36,47,76.6,5,28,3,2,1,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Saint-Étienne,Rémy Cabella,10,FRA,"LW,LM",27-220,90,0,0,0,0,4,1,0,0,65,1,0,1,0.3,0.3,0.1,6,1,39,52,75.0,9,41,4,4,3,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Saint-Étienne,Saidy Janko,15,GAM,RB,21-357,90,0,0,0,0,0,0,0,0,70,2,1,0,0.0,0.0,0.0,2,0,50,61,82.0,6,50,3,3,3,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Saint-Étienne,Stéphane Ruffier,16,FRA,GK,31-017,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,36,39,92.3,0,11,0,0,0,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Saint-Étienne-Metz,Saint-Étienne,Vincent Pajot,5,FRA,CM,27-056,80,1,0,0,0,2,1,0,0,64,1,1,0,0.3,0.3,0.0,2,0,50,53,94.3,3,23,1,0,0,b7a8f59a
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Amiens,Bakaye Dibassy,12,MLI,LB,28-064,90,0,0,0,0,0,0,0,0,65,1,4,1,0.0,0.0,0.0,2,0,42,53,79.2,3,26,4,1,1,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Amiens,Bongani Zungu,34,RSA,"DM,CM",25-005,90,0,0,0,0,0,0,0,0,55,4,0,0,0.0,0.0,0.1,2,0,38,51,74.5,2,29,0,0,0,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Amiens,Emmanuel Bourgaud,10,FRA,"LW,LM",29-354,68,0,0,0,0,1,0,0,0,41,0,0,2,0.0,0.0,0.0,1,0,23,33,69.7,1,24,0,0,0,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Amiens,Gaël Kakuta,14,COD,AM,26-115,54,0,0,0,0,1,1,0,0,38,0,1,0,0.1,0.1,0.0,2,0,19,31,61.3,0,22,2,3,3,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Amiens,Guy Ngosso,26,CMR,"DM,CM",32-276,90,0,0,0,0,1,0,1,0,62,0,2,0,0.0,0.0,0.1,1,0,48,57,84.2,9,38,0,0,0,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Amiens,Harrison Manzala,7,COD,LM,23-222,22,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,3,7,42.9,1,7,1,0,0,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Amiens,Khaled Adénon,3,BEN,CB,32-078,90,0,0,0,0,0,0,1,0,60,0,2,2,0.0,0.0,0.0,0,0,48,50,96.0,1,34,0,0,0,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Amiens,Lacina Traoré,28,CIV,FW,27-147,36,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,5,0,0,0,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Amiens,Moussa Konaté,15,SEN,FW,24-194,77,0,0,0,0,2,0,0,0,21,0,0,0,0.1,0.1,0.1,1,0,13,15,86.7,1,14,1,1,1,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Amiens,Oualid El Hajjam,19,MAR,RB,26-237,90,0,0,0,0,0,0,1,0,43,1,2,1,0.0,0.0,0.0,0,0,21,32,65.6,2,18,1,1,0,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Amiens,Prince-Désir Gouano,2,FRA,CB,23-294,89,0,0,0,0,0,0,2,1,64,0,1,2,0.0,0.0,0.0,1,0,39,50,78.0,1,27,0,0,0,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Amiens,Régis Gurtner,1,FRA,GK,30-310,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,26,44,59.1,0,13,0,0,0,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Amiens,Serge Gakpé,37,TOG,"RW,RM",30-160,90,0,0,0,0,2,1,0,0,29,3,0,2,0.1,0.1,0.0,0,0,16,21,76.2,2,20,2,1,1,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Amiens,Seybou Koita,29,NIG,FW,23-182,13,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,0,0,0,0,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Toulouse,Alban Lafont,40,CIV,GK,18-264,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,30,40,75.0,0,21,0,0,0,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Toulouse,Alexis Blin,27,FRA,CM,21-028,90,0,1,0,0,2,0,0,0,79,3,0,3,0.1,0.1,0.6,4,1,58,70,82.9,8,52,1,2,2,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Toulouse,Andy Delort,10,ALG,FW,26-005,75,1,0,0,0,4,2,0,0,34,1,0,0,0.6,0.6,0.1,2,0,12,23,52.2,1,16,0,0,0,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Toulouse,Christopher Jullien,6,FRA,CB,24-206,90,0,0,0,0,0,0,0,0,61,2,1,0,0.0,0.0,0.1,1,0,48,59,81.4,4,26,0,0,0,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Toulouse,Corentin Jean,8,FRA,LM,22-091,64,0,0,0,0,1,1,0,0,30,0,0,0,0.0,0.0,0.2,5,0,22,28,78.6,3,21,3,3,3,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Toulouse,François Moubandje,29,SUI,LB,27-115,90,0,0,0,0,0,0,0,0,72,0,1,1,0.0,0.0,0.0,2,0,51,66,77.3,4,34,1,1,1,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Toulouse,Giannelli Imbula,25,COD,CM,25-032,90,0,0,0,0,5,2,0,0,90,2,1,0,0.3,0.3,0.1,4,0,74,81,91.4,8,64,4,2,2,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Toulouse,Issa Diop,5,FRA,CB,20-278,90,0,0,0,0,1,0,0,0,63,1,4,1,0.1,0.1,0.0,0,0,44,53,83.0,1,31,0,0,0,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Toulouse,Issiaga Sylla,12,GUI,"LM,RM",23-286,26,0,0,0,0,0,0,0,0,27,1,0,1,0.0,0.0,0.0,0,0,16,25,64.0,2,16,3,0,0,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Toulouse,Kelvin Amian,2,FRA,RB,19-248,90,0,0,0,0,0,0,0,0,64,5,1,1,0.0,0.0,0.0,3,1,46,55,83.6,4,27,2,3,3,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Toulouse,Ola Toivonen,11,SWE,FW,31-103,45,0,0,0,0,1,0,0,0,26,0,0,0,0.1,0.1,0.0,3,0,18,22,81.8,4,20,1,1,1,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Toulouse,Somália,19,BRA,RM,29-016,90,0,0,0,0,0,0,0,0,38,5,1,4,0.0,0.0,0.0,4,0,15,24,62.5,0,21,1,2,1,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Toulouse,Yannick Cahuzac,4,FRA,FW,32-269,45,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,12,18,66.7,2,9,0,0,0,124f3988
FRA-Ligue 1,1718,2017-10-14 Toulouse-Amiens,Toulouse,Yaya Sanogo,9,FRA,FW,24-260,15,0,0,0,0,1,0,1,0,5,0,0,0,0.1,0.1,0.0,0,0,0,2,0.0,0,6,0,0,0,124f3988
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Bordeaux,Alexandre Mendy,15,GNB,FW,23-209,17,0,0,0,0,2,0,0,0,6,0,0,0,0.2,0.2,0.0,1,0,0,4,0.0,0,5,1,0,0,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Bordeaux,Benoît Costil,1,FRA,GK,30-104,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,32,39,82.1,0,27,0,0,0,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Bordeaux,François Kamano,11,GUI,LW,21-166,59,0,0,0,0,3,0,0,0,27,2,0,0,0.1,0.1,0.0,2,0,16,19,84.2,2,23,4,2,1,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Bordeaux,Igor Lewczuk,6,POL,RB,32-138,90,0,0,0,0,0,0,1,0,62,3,1,0,0.0,0.0,0.1,4,0,46,57,80.7,5,35,3,1,0,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Bordeaux,Jonathan Cafu,22,BRA,LW,26-097,31,0,0,0,0,1,1,0,0,16,1,1,1,0.3,0.3,0.0,2,0,6,9,66.7,1,12,1,0,0,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Bordeaux,Jérémy Toulalan,14,FRA,CB,34-035,90,0,0,0,0,0,0,0,0,62,2,0,2,0.0,0.0,0.0,2,0,42,48,87.5,4,34,0,1,1,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Bordeaux,Lukas Lerager,19,DEN,RM,24-095,90,0,0,0,0,3,0,0,0,50,3,0,1,0.1,0.1,0.0,3,0,24,37,64.9,4,28,1,0,0,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Bordeaux,Malcom,7,BRA,RW,20-231,90,1,0,0,0,5,1,0,0,65,0,0,0,0.3,0.3,0.2,7,0,30,53,56.6,6,50,12,6,4,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Bordeaux,Nicolas de Préville,12,FRA,FW,26-280,73,0,1,0,0,1,0,1,0,24,1,0,1,0.1,0.1,0.1,3,2,10,15,66.7,2,12,0,3,2,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Bordeaux,Otávio,5,BRA,CM,23-164,90,0,0,0,0,1,0,0,0,54,6,1,1,0.0,0.0,0.1,3,0,38,46,82.6,2,33,0,0,0,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Bordeaux,Théo Pellenard,21,FRA,LB,23-225,90,0,0,0,0,0,0,1,0,64,4,0,1,0.0,0.0,0.0,1,0,41,55,74.5,3,30,4,0,0,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Bordeaux,Valentín Vada,23,ARG,LM,21-223,23,0,0,0,0,0,0,0,0,23,2,0,0,0.0,0.0,0.0,0,0,18,20,90.0,4,10,1,0,0,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Bordeaux,Vukašin Jovanović,4,SRB,CB,21-151,90,0,0,0,0,1,1,0,0,69,0,1,2,0.0,0.0,0.0,0,0,49,56,87.5,1,45,2,0,0,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Bordeaux,Younousse Sankharé,13,SEN,LM,28-035,67,0,0,0,0,1,0,0,0,27,1,3,1,0.0,0.0,0.0,5,0,17,20,85.0,2,17,1,0,0,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Nantes,Abdoulaye Touré,19,GUI,DM,23-226,90,0,0,0,0,1,0,0,0,58,0,0,1,0.0,0.0,0.1,2,0,43,49,87.8,7,35,1,5,4,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Nantes,Adrien Thomasson,8,FRA,LW,23-309,80,0,0,0,0,0,0,1,0,42,4,1,1,0.0,0.0,0.1,3,0,24,33,72.7,3,31,3,0,0,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Nantes,Chidozie Awaziem,12,NGA,"CB,LB",20-287,90,0,0,0,0,0,0,0,0,35,2,0,0,0.0,0.0,0.0,2,0,23,29,79.3,6,7,0,0,0,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Nantes,Ciprian Tătărușanu,30,ROU,GK,31-248,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,12,31,38.7,0,12,0,0,0,95b44ebc
FRA-Ligue 1,1718,2017-10-15 Bordeaux-Nantes,Nantes,Diego Carlos,3,BRA,CB,24-214,90,0,0,0,0,1,0,0,0,44,1,0,8,0.1,0.1,0.0,0,0,15,21,71.4,0,13,0,2,1,95b44ebc
